S_ID,Session,Run,block,trial,StimType,OrderCond,Name,NameNum,NameFreqOrder,NameFreq,RespOrder,NameFoil1,NameFoil2,NameDistractor1,NameDistractor2,DistractorNameFreq1,DistractorNameFreq2,Accuracy,Foil,Distractor,RT,RTonset,rpress,lpress,Confidence
5,1,1,1,8,0,3,HAYLEY,37,57,1088,16,SOPHIE,KERRY,LYDIA,KIRSTY,1009,1202,0,0,1,3.30651138501707,1.9178350547736,3,0,2
5,1,1,1,9,0,3,CARYS,109,199,217,2,HARRIET,SOPHIE,ELENA,KIRSTEN,213,225,1,NaN,NaN,7.07481930345239,0.0413513841631357,0,0,2
5,1,1,1,10,0,3,MAISIE,73,135,335,8,CASEY,HARRIET,SASHA,ELOISE,333,351,1,NaN,NaN,6.41452518934966,3.3680188159924,3,0,3
5,1,1,1,11,0,2,DOUGLAS,110,218,142,11,THOMAS,ALFRED,JAMAL,CALVIN,139,147,0,1,0,8.35393536266929,5.41779689637769,3,2,2
5,1,1,1,12,0,4,KERRY,74,136,333,13,HAYLEY,CASEY,SIOBHAN,TIFFANY,332,346,0,1,0,8.19990313175367,2.40995759911311,3,1,1
5,1,1,1,13,0,1,ALFRED,109,218,142,4,LOUIS,DANIEL,DUNCAN,FELIX,139,149,0,1,0,7.67207694656099,2.51122397716972,3,0,2
5,1,1,1,14,0,1,OSCAR,73,128,307,7,DOUGLAS,LOUIS,LLOYD,MASON,299,320,0,1,0,3.43194855406182,0.787385314484709,0,1,1
5,1,1,1,15,0,2,ROBBIE,74,130,302,10,STEPHEN,DOUGLAS,TOBIAS,GRANT,296,307,0,1,0,4.73482858165517,1.70337764914439,3,0,3
5,1,1,1,16,0,4,CASEY,110,201,215,6,CHLOE,CARYS,VANESSA,KIERA,213,221,0,1,0,10.0362730122142,5.92371505351912,3,0,3
5,1,1,2,1,2,4,PHOEBE,42,65,910,16,HANNAH,AISHA,ROSIE,AMELIA,879,929,1,NaN,NaN,3.64776764358976,1.93139420569059,1,2,4
5,1,1,2,2,2,1,PATRICK,41,66,1039,1,DAMON,JOSEPH,JASON,RICHARD,1001,1089,1,NaN,NaN,5.50903092091903,2.81482961525035,3,0,4
5,1,1,2,3,2,2,CIARAN,78,136,278,11,PERRY,MATTHEW,KEVIN,TOBIAS,250,296,0,1,0,6.61712344572879,4.64201233568019,2,3,4
5,1,1,2,4,2,3,LAUREN,5,5,6299,5,ELLEN,SUMMER,REBECCA,JESSICA,5828,6711,1,NaN,NaN,3.58101027812518,0.0351333681028336,0,0,4
5,1,1,2,5,2,2,TYLER,42,67,1007,2,JOSEPH,MORGAN,ELLIOT,ANTHONY,919,1045,0,0,1,5.3454747145006,2.92239483304729,3,0,2
5,1,1,2,6,2,2,JOSEPH,6,8,6193,6,CIARAN,PERRY,JORDAN,JOSHUA,5750,7887,1,NaN,NaN,1.32741798047209,0.0231011540163308,0,0,4
5,1,1,2,7,2,1,MATTHEW,5,6,7426,7,PATRICK,DAMON,SAMUEL,JAMES,6161,9385,0,1,0,7.50643494803808,2.65838589378109,1,1,2
5,1,1,2,8,2,4,HANNAH,6,6,5916,12,MILLIE,POLLY,MEGAN,EMILY,4948,6415,1,NaN,NaN,6.51543612343085,3.21288990670291,3,0,4
5,1,1,2,9,2,2,DAMON,114,226,136,13,MORGAN,TYLER,WARREN,JAMAL,136,139,1,NaN,NaN,4.3062860401551,2.70153432813822,1,2,4
5,1,1,2,10,2,1,PERRY,113,220,139,15,MATTHEW,PATRICK,REGAN,DUNCAN,136,139,1,NaN,NaN,6.72126312108594,3.91154943525908,3,2,3
5,1,1,2,11,2,4,SUMMER,114,206,203,4,AISHA,PHOEBE,SINEAD,VANESSA,202,213,1,NaN,NaN,2.5033894872613,0.0388749942794675,0,0,3
5,1,1,2,12,2,1,MORGAN,77,133,294,8,TYLER,CIARAN,FRASER,LLOYD,278,299,0,1,0,5.86270638584392,3.31190133380005,4,1,2
5,1,1,2,13,2,3,ELLEN,41,63,929,10,SUMMER,HANNAH,CAITLIN,LYDIA,906,1009,0,1,0,6.90338774460542,3.29479194960732,2,2,2
5,1,1,2,14,2,3,POLLY,113,204,212,14,LAUREN,ELLEN,DEANNA,ELENA,202,213,0,1,0,5.73505092192499,2.81528541278385,2,0,2
5,1,1,2,15,2,3,AISHA,77,139,328,9,PHOEBE,MILLIE,SHAUNA,SASHA,316,333,0,0,1,4.51278396457201,1.41282668996428,2,0,2
5,1,1,2,16,2,4,MILLIE,78,140,324,3,POLLY,LAUREN,SALLY,SIOBHAN,309,332,1,NaN,NaN,3.49893817499105,0.0453625228110468,0,0,2
5,1,1,3,1,0,1,CONNOR,9,13,5009,14,JEROME,SHANE,GEORGE,SAMUEL,4287,6161,0,1,0,3.44569939836219,0.0347025087248767,0,0,2
5,1,1,3,2,0,3,SHELBY,117,209,201,5,KATIE,HELENA,MATILDA,DEANNA,200,202,0,1,0,7.50788496715541,1.32153227299568,3,0,3
5,1,1,3,3,0,4,DAISY,46,71,828,3,EBONY,SHELBY,KELLY,ROSIE,789,879,0,0,1,2.99360531356069,0.0370758408680558,0,0,2
5,1,1,3,4,0,3,SHANNON,9,11,4649,7,SHELBY,DAISY,BETHANY,REBECCA,4271,5828,0,1,0,4.54568191159342,0.94001740263775,1,0,2
5,1,1,3,5,0,3,AIMEE,45,70,876,13,SHANNON,EBONY,BETHAN,CAITLIN,825,906,1,NaN,NaN,3.64921766270709,0.393592453896417,0,1,3
5,1,1,3,6,0,4,KATIE,10,12,4337,12,HELENA,APRIL,GEORGIA,MEGAN,3723,4948,1,NaN,NaN,4.21021581428067,0.0336602135939756,0,0,1
5,1,1,3,7,0,3,HELENA,81,145,308,15,APRIL,SHANNON,CLAUDIA,SHAUNA,290,316,1,NaN,NaN,4.59993894655781,1.13158908394689,1,1,2
5,1,1,3,8,0,2,HARRY,10,17,4434,9,TRISTAN,ANGUS,CALLUM,JORDAN,4281,5750,1,NaN,NaN,2.13796484140039,0.709241723525338,1,0,4
5,1,1,3,9,0,2,SHANE,46,74,846,2,ARTHUR,JEROME,CURTIS,ELLIOT,757,919,1,NaN,NaN,5.04118673218181,1.91183487208036,1,2,3
5,1,1,3,10,0,1,TRISTAN,81,141,250,10,ANGUS,CONNOR,TOMMY,FRASER,247,278,0,0,1,5.71067101090739,0.0422290272981627,0,0,2
5,1,1,3,11,0,4,EBONY,118,211,200,8,AIMEE,KATIE,SHANICE,SINEAD,200,202,1,NaN,NaN,2.05401786894072,0.741717824959778,1,0,4
5,1,1,3,12,0,2,ARTHUR,118,234,129,6,BILLY,HARRY,BOBBY,WARREN,126,136,1,NaN,NaN,2.49788416191586,0.549887447748915,1,0,2
5,1,1,3,13,0,2,ANGUS,82,144,247,1,SHANE,BILLY,RICKY,KEVIN,242,250,1,NaN,NaN,3.28494227565534,1.14637351002602,1,0,4
5,1,1,3,14,0,1,JEROME,117,230,135,4,HARRY,TRISTAN,SONNY,REGAN,127,136,0,1,0,5.27776939829346,1.97239555415581,2,0,3
5,1,1,3,15,0,1,BILLY,45,71,914,11,CONNOR,ARTHUR,SHAUN,JASON,773,1001,0,0,1,6.62759597288095,2.79497913605883,1,0,1
5,1,1,3,16,0,4,APRIL,82,146,300,16,DAISY,AIMEE,JENNA,SALLY,289,309,1,NaN,NaN,6.42689091384818,4.97073010535678,3,4,2
5,1,1,4,1,1,1,WILLIAM,13,21,4269,4,FERGUS,TIMOTHY,OLIVER,GEORGE,3655,4287,0,1,0,4.14316069312918,1.34105585188081,1,0,2
5,1,1,4,2,1,2,MICHAEL,14,22,4187,15,CRAIG,MILES,LEWIS,CALLUM,3569,4281,0,0,1,5.1329210223339,0.793264411855489,1,1,2
5,1,1,4,3,1,3,LAURA,13,17,3582,6,JOSIE,HEATHER,ABIGAIL,BETHANY,2595,4271,0,1,0,6.59771043604997,2.45804469159339,3,1,2
5,1,1,4,4,1,4,HEATHER,50,78,713,11,NADIA,NIKITA,YASMIN,KELLY,661,789,1,NaN,NaN,6.42473541508662,2.4720476216753,2,2,2
5,1,1,4,5,1,1,CRAIG,49,81,705,1,MICHAEL,SPENCER,AIDAN,SHAUN,680,773,1,NaN,NaN,5.51443228717835,3.55456710950239,2,2,1
5,1,1,4,6,1,3,NADIA,85,153,285,10,MARTHA,SARAH,FIONA,CLAUDIA,278,290,0,1,0,4.92587926563283,0.0414117765903939,0,0,3
5,1,1,4,7,1,4,SARAH,14,18,3111,16,NAOMI,NADIA,ELEANOR,GEORGIA,2555,3723,0,0,1,4.70842777787766,0.996681421253015,2,0,2
5,1,1,4,8,1,3,NAOMI,49,75,766,2,SARAH,MARTHA,ROBYN,BETHAN,683,825,1,NaN,NaN,6.30254351258918,4.93292324573849,3,3,4
5,1,1,4,9,1,4,NIKITA,86,155,284,8,HEATHER,NAOMI,CIARA,JENNA,276,289,1,NaN,NaN,4.48492653157155,2.32695377003984,2,0,3
5,1,1,4,10,1,2,STEFAN,86,155,222,3,TIMOTHY,CRAIG,KURTIS,RICKY,214,242,1,NaN,NaN,5.56661554843595,3.73666619393043,3,0,1
5,1,1,4,11,1,1,SPENCER,121,239,124,14,WILLIAM,FERGUS,VINCENT,SONNY,117,127,1,NaN,NaN,5.52601471291564,2.06511685483565,1,0,2
5,1,1,4,12,1,4,JOSIE,122,215,197,9,NIKITA,LAURA,HEIDI,SHANICE,193,200,0,1,0,5.77767956079333,2.81625950353919,2,0,2
5,1,1,4,13,1,2,FERGUS,122,243,120,5,STEFAN,WILLIAM,BARNABY,BOBBY,113,126,1,NaN,NaN,3.22267558269959,0.671488946682075,0,1,4
5,1,1,4,14,1,3,MARTHA,121,214,198,13,LAURA,JOSIE,JESSIE,MATILDA,194,200,0,0,1,3.3088465587789,1.35842693658196,2,0,2
5,1,1,4,15,1,2,TIMOTHY,50,82,691,7,MILES,STEFAN,DECLAN,CURTIS,680,757,0,1,0,6.35374577253242,3.84307073545642,2,1,2
5,1,1,4,16,1,1,MILES,85,154,223,12,SPENCER,MICHAEL,BRETT,TOMMY,214,247,1,NaN,NaN,3.61244077936863,1.49725139353541,2,0,4
5,1,1,5,1,1,3,RHIANNA,89,158,276,11,RHIAN,HOLLY,LORNA,FIONA,274,278,1,NaN,NaN,5.94930762037984,2.54067144356668,2,1,1
5,1,1,5,2,1,2,NATHAN,18,27,2744,16,KIERAN,MARCUS,ROBERT,LEWIS,2644,3569,0,1,0,5.38271250322578,3.15630040213,2,0,2
5,1,1,5,3,1,1,MARCUS,53,85,674,1,TRAVIS,BRIAN,ETHAN,AIDAN,604,680,1,NaN,NaN,3.88914685034251,0.0368796405964531,0,0,1
5,1,1,5,4,1,1,KIERAN,17,26,2882,15,LUCAS,DARYL,ANDREW,OLIVER,2676,3655,0,0,1,5.63925321311399,3.21010314185696,3,2,1
5,1,1,5,5,1,3,KATHRYN,53,86,635,9,RHIANNA,RHIAN,CLAIRE,ROBYN,564,683,0,1,0,3.75296704075299,1.64388299854181,1,0,1
5,1,1,5,6,1,2,SIMON,54,87,656,5,NATHAN,LUCAS,ZACHARY,DECLAN,574,680,1,NaN,NaN,7.67430545706884,5.40408601323725,3,3,1
5,1,1,5,7,1,4,OLIVIA,18,24,2456,10,HOLLY,KATHRYN,RACHEL,ELEANOR,2105,2555,1,NaN,NaN,3.2487032154022,0.791642830197816,2,0,4
5,1,1,5,8,1,3,HOLLY,17,23,2498,7,FRANCES,LIBBY,ALICE,ABIGAIL,2357,2595,0,1,0,5.03574179924908,0.317679176208912,0,1,1
5,1,1,5,9,1,1,TRAVIS,89,165,205,13,BRIAN,KIERAN,GABRIEL,BRETT,189,214,0,1,0,4.034247612537,1.13613474060548,1,0,1
5,1,1,5,10,1,4,FRANCES,90,161,274,12,LIBBY,LEANNE,SABRINA,CIARA,272,276,1,NaN,NaN,3.15519921688247,0.0331383148732129,0,0,3
5,1,1,5,11,1,2,LUCAS,90,169,202,6,DARYL,SIMON,HARLEY,KURTIS,186,214,1,NaN,NaN,2.24868188274559,1.21812872419832,1,1,4
5,1,1,5,12,1,1,BRIAN,125,251,113,4,MARCUS,NATHAN,LOGAN,VINCENT,111,117,0,0,1,4.17973296332639,1.43763715990644,2,0,1
5,1,1,5,13,1,2,DARYL,126,257,111,8,SIMON,TRAVIS,RUSSELL,BARNABY,111,113,1,NaN,NaN,4.53196531972208,2.64671843789984,1,1,4
5,1,1,5,14,1,4,LEANNE,54,88,616,3,OLIVIA,FRANCES,IMOGEN,YASMIN,555,661,0,1,0,5.74410107228323,2.37410462973639,3,0,1
5,1,1,5,15,1,3,RHIAN,125,219,192,14,KATHRYN,OLIVIA,JULIA,JESSIE,184,194,0,1,0,4.14715049912047,1.30485765416233,1,0,2
5,1,1,5,16,1,4,LIBBY,126,220,191,2,LEANNE,RHIANNA,ALISON,HEIDI,181,193,0,1,0,3.27666190337914,1.9906740275328,1,2,4
5,1,1,6,1,0,3,PAIGE,21,28,2052,16,JEMIMA,BROOKE,ELLIE,ALICE,1900,2357,0,1,0,1.37858688937558,0.0307956296310294,0,0,1
5,1,1,6,2,0,2,DAVID,22,32,2517,9,JEREMY,ALBERT,JACOB,ROBERT,2249,2644,1,NaN,NaN,5.03742046828847,3.78221169678727,3,1,2
5,1,1,6,3,0,2,PHILIP,58,103,481,6,COREY,BRADLEY,NIALL,ZACHARY,462,574,0,1,0,4.784745174009,2.99570462635893,2,2,2
5,1,1,6,4,0,3,POPPY,57,92,537,11,PAIGE,MOLLY,MARIA,CLAIRE,511,564,0,1,0,3.56481669547793,1.11043611142668,1,0,3
5,1,1,6,5,0,3,BROOKE,93,166,269,4,AMANDA,ISOBEL,CHARLEY,LORNA,256,274,0,0,1,6.7879387614812,4.96692928858101,3,3,1
5,1,1,6,6,0,4,ISOBEL,58,94,522,3,POPPY,PAIGE,STACEY,IMOGEN,509,555,0,1,0,3.10596797338803,0.0412846820690902,0,0,2
5,1,1,6,7,0,4,MOLLY,22,29,2026,14,MARYAM,JEMIMA,NATASHA,RACHEL,1751,2105,0,1,0,1.82669056723535,0.641341709357221,1,0,3
5,1,1,6,8,0,1,BRADLEY,21,31,2557,13,ALBERT,WESLEY,AARON,ANDREW,2511,2676,0,1,0,2.10264458728489,0.0356826086645015,0,0,1
5,1,1,6,9,0,4,MARYAM,130,229,176,5,ISOBEL,POPPY,ALANA,ALISON,170,181,1,NaN,NaN,5.21361010891269,3.33070170589781,4,1,2
5,1,1,6,10,0,2,JUSTIN,94,181,182,1,WESLEY,JEREMY,GAVIN,HARLEY,176,186,1,NaN,NaN,4.6263490646088,3.06349917914486,3,0,3
5,1,1,6,11,0,3,JEMIMA,129,228,177,15,MOLLY,AMANDA,SASKIA,JULIA,171,184,1,NaN,NaN,2.49290343941539,0.722195748370723,0,1,2
5,1,1,6,12,0,1,COREY,57,101,527,8,BRADLEY,DAVID,ISAAC,ETHAN,480,604,1,NaN,NaN,2.7465302899509,1.62668678144109,1,2,3
5,1,1,6,13,0,2,JEREMY,130,265,108,2,PHILIP,COREY,USMAN,RUSSELL,106,111,0,0,1,4.77605227039021,3.41924030536029,3,1,1
5,1,1,6,14,0,1,WESLEY,93,178,185,7,JUSTIN,PHILIP,CALEB,GABRIEL,177,189,0,1,0,7.05417080300685,1.71749595580332,1,3,2
5,1,1,6,15,0,1,ALBERT,129,261,110,10,DAVID,JUSTIN,STANLEY,LOGAN,108,111,0,0,1,5.91749072780658,4.52239206881495,3,4,2
5,1,1,6,16,0,4,AMANDA,94,170,264,12,BROOKE,MARYAM,ELISE,SABRINA,253,272,0,0,1,4.30235001647088,0.43073980420013,1,0,1
5,1,1,7,1,1,2,MARTIN,62,109,435,14,ASHLEY,FRANCIS,HARVEY,NIALL,401,462,0,1,0,5.31040714710252,1.7811790163687,2,1,2
5,1,1,7,2,1,4,KELSEY,62,107,438,10,NICOLE,KATRINA,FREYA,STACEY,394,509,1,NaN,NaN,6.2642967797874,4.45879343748675,3,4,4
5,1,1,7,3,1,3,ALICIA,61,98,504,1,CHELSEA,KELSEY,TAMARA,MARIA,397,511,1,NaN,NaN,4.56526197692438,3.28993171149341,2,0,4
5,1,1,7,4,1,2,ROWAN,98,188,172,4,MARTIN,CHARLIE,JESSE,GAVIN,161,176,1,NaN,NaN,2.80525035514438,1.27208890486509,1,1,4
5,1,1,7,5,1,2,ASHLEY,26,40,1874,15,ROWAN,JULIAN,CAMERON,JACOB,1791,2249,0,0,1,3.44306887261337,0.0335066786210518,0,0,1
5,1,1,7,6,1,1,CHARLIE,25,38,1912,9,JULIAN,GLENN,REECE,AARON,1811,2511,0,1,0,2.89664993305632,0.463285912759602,0,1,2
5,1,1,7,7,1,3,CHELSEA,25,34,1735,6,MADISON,TANYA,AMBER,ELLIE,1422,1900,1,NaN,NaN,5.71146843128372,4.08719043624296,3,1,3
5,1,1,7,8,1,4,NICOLE,26,36,1679,5,INDIA,MADISON,GRACE,NATASHA,1421,1751,1,NaN,NaN,3.95519543108821,1.89016510867805,2,1,4
5,1,1,7,9,1,4,TANYA,134,235,169,2,KATRINA,ALICIA,SAFFRON,ALANA,166,170,0,0,1,3.39684192687855,1.49010255295434,1,1,1
5,1,1,7,10,1,1,ELLIS,61,107,443,13,CHARLIE,MARTIN,STUART,ISAAC,405,480,0,1,0,3.22282761537645,1.21638605721819,0,1,1
5,1,1,7,11,1,4,INDIA,98,180,245,3,KELSEY,CHELSEA,ELISHA,ELISE,240,253,0,1,0,4.4898474625661,1.66886052415066,1,0,1
5,1,1,7,12,1,3,MADISON,133,235,169,7,ALICIA,INDIA,MELANIE,SASKIA,166,171,0,0,1,5.68726188558503,3.7626187116839,2,2,1
5,1,1,7,13,1,3,KATRINA,97,177,251,16,TANYA,NICOLE,BILLIE,CHARLEY,242,256,0,0,1,2.91471267628367,1.37922416465881,1,0,1
5,1,1,7,14,1,2,GLENN,134,278,100,11,FRANCIS,ELLIS,DAMIEN,USMAN,90,106,1,NaN,NaN,1.6062684332137,0.0428912407514872,0,0,4
5,1,1,7,15,1,1,FRANCIS,97,188,172,8,GLENN,ASHLEY,ARCHIE,CALEB,169,177,1,NaN,NaN,4.25288291199831,1.075202990658,2,0,1
5,1,1,7,16,1,1,JULIAN,133,274,102,12,ELLIS,ROWAN,JASPER,STANLEY,94,108,1,NaN,NaN,5.43044505310536,2.13848493734258,3,0,2
5,1,1,8,1,2,1,CHARLES,29,44,1738,13,FRANK,FREDDIE,SCOTT,REECE,1632,1811,0,1,0,5.39563047287811,2.93986356719688,1,1,1
5,1,1,8,2,2,1,GARETH,65,117,373,14,CHARLES,FRANK,TAYLOR,STUART,354,405,1,NaN,NaN,4.30580440304766,0.0360539770044852,0,0,4
5,1,1,8,3,2,2,EDWARD,30,45,1658,12,MAXWELL,ROBIN,DOMINIC,CAMERON,1519,1791,0,1,0,3.59780598228099,0.552343105897307,0,1,1
5,1,1,8,4,2,4,CARLY,102,187,235,2,SIMRAN,NIAMH,ANTONIA,ELISHA,234,240,1,NaN,NaN,3.95070686178224,2.47483258378634,0,1,2
5,1,1,8,5,2,4,JODIE,30,43,1354,16,CARLY,SIMRAN,ABBIE,GRACE,1297,1421,0,1,0,4.79285879110103,3.41993376663595,2,2,2
5,1,1,8,6,2,4,NIAMH,66,120,381,10,BROGAN,ANNIE,JOANNA,FREYA,374,394,0,1,0,2.84440387570066,1.67627376937889,3,0,1
5,1,1,8,7,2,2,ALFIE,66,119,372,6,FREDDIE,GARETH,DARREN,HARVEY,343,401,1,NaN,NaN,6.40222045818518,4.71250682044774,3,4,1
5,1,1,8,8,2,4,NADINE,138,241,165,1,ANNIE,JODIE,MIRIAM,SAFFRON,161,166,1,NaN,NaN,4.67346236680169,2.72666298503464,2,0,1
5,1,1,8,9,2,3,NATALIE,29,42,1393,9,NADINE,BROGAN,LOUISE,AMBER,1309,1422,0,0,1,5.61520320699492,0.994899394034292,0,1,1
5,1,1,8,10,2,1,ROBIN,101,198,161,11,EDWARD,MAXWELL,REUBEN,ARCHIE,160,169,0,0,1,6.99060161670786,4.95280076628842,4,1,3
5,1,1,8,11,2,2,FRANK,138,292,86,7,GARETH,EDWARD,JIMMY,DAMIEN,80,90,0,1,0,5.37950088815705,1.3391818839591,2,0,3
5,1,1,8,12,2,3,SIMRAN,101,184,240,15,JODIE,CARLY,SADIE,BILLIE,235,242,0,1,0,4.05850042906241,1.60101699641382,0,1,1
5,1,1,8,13,2,1,FREDDIE,137,290,89,5,ALFIE,CHARLES,WAYNE,JASPER,84,94,0,0,1,4.50533706785063,0.0402273639629129,0,0,1
5,1,1,8,14,2,3,ANNIE,65,119,389,4,NATALIE,NADINE,ANNABEL,TAMARA,380,397,0,1,0,4.34396790848405,2.59461750261835,2,3,2
5,1,1,8,15,2,2,MAXWELL,102,200,160,8,ROBIN,ALFIE,JARED,JESSE,158,161,0,1,0,2.59726305137156,0.552489730282105,0,1,1
5,1,1,8,16,2,3,BROGAN,137,241,165,3,NIAMH,NATALIE,SHONA,MELANIE,165,166,0,1,0,3.05228962404362,0.554067745280918,1,0,1
5,1,1,9,1,2,1,BRANDON,33,53,1337,13,RAYMOND,ADRIAN,HENRY,SCOTT,1135,1632,1,NaN,NaN,5.0606436089729,2.59789822343737,2,2,2
5,1,1,9,2,2,3,ALISHA,69,128,363,14,GEMMA,MELISSA,ELOISE,ANNABEL,351,380,0,0,1,2.59048858372262,0.392283049979596,0,1,1
5,1,1,9,3,2,2,GREGORY,70,125,339,5,ADRIAN,JONAH,GRANT,DARREN,307,343,0,1,0,5.30313932441641,3.82033854610927,2,2,2
5,1,1,9,4,2,4,BRYONY,70,129,362,8,ESTHER,SELINA,TIFFANY,JOANNA,346,374,0,0,1,2.09634033925249,0.0360831216094084,0,0,1
5,1,1,9,5,2,2,DYLAN,34,57,1186,1,BRANDON,HAYDEN,PETER,DOMINIC,1128,1519,0,1,0,2.48858793497493,0.406034495201311,1,0,1
5,1,1,9,6,2,3,MELISSA,33,46,1282,3,SIMONE,ESTHER,KIRSTY,LOUISE,1202,1309,0,1,0,2.9324584343849,2.16043653206725,2,0,1
5,1,1,9,7,2,1,HAYDEN,69,124,340,16,DYLAN,BRANDON,MASON,TAYLOR,320,354,0,1,0,1.75910062760522,0.0358718983479775,0,0,2
5,1,1,9,8,2,4,GEMMA,34,50,1261,6,MELISSA,ALISHA,JASMINE,ABBIE,1145,1297,1,NaN,NaN,3.61286322587694,1.93441953566798,1,0,1
5,1,1,9,9,2,1,ADRIAN,105,204,155,9,JONAH,RAYMOND,FELIX,REUBEN,149,160,0,1,0,7.13002428917389,5.69362832879415,4,4,1
5,1,1,9,10,2,1,JONAH,141,312,78,2,GREGORY,BLAKE,ANTON,WAYNE,76,84,0,1,0,1.13281646231189,0.395927026722347,0,1,1
5,1,1,9,11,2,4,SIMONE,142,248,158,11,CARLA,BRYONY,NANCY,MIRIAM,156,161,0,1,0,10.004932048003,6.82351320461021,2,0,1
5,1,1,9,12,2,3,ESTHER,105,191,231,4,SELINA,SIMONE,KIRSTEN,SADIE,225,235,1,NaN,NaN,7.15351333680155,6.35041367307713,4,1,2
5,1,1,9,13,2,2,BLAKE,106,207,154,10,HAYDEN,DYLAN,CALVIN,JARED,147,158,0,1,0,4.99812242655025,1.86798786863801,1,2,1
5,1,1,9,14,2,4,CARLA,106,192,230,12,ALISHA,GEMMA,KIERA,ANTONIA,221,234,1,NaN,NaN,2.83825917184004,1.52785112334823,1,2,1
5,1,1,9,15,2,2,RAYMOND,142,312,78,7,BLAKE,GREGORY,COLIN,JIMMY,76,80,0,1,0,4.54911436462135,3.42167913775484,3,1,1
5,1,1,9,16,2,3,SELINA,141,248,158,15,BRYONY,CARLA,PARIS,SHONA,157,165,1,NaN,NaN,2.48267308287905,1.34905108778912,1,2,2
6,1,1,1,1,2,1,DANIEL,1,2,10338,8,OSCAR,DOUGLAS,JAMES,SAMUEL,9385,6161,1,NaN,NaN,2.36642047058558,0.0348291981499642,0,0,3
6,1,1,1,2,2,3,SOPHIE,1,1,7087,2,MAISIE,CASEY,JESSICA,REBECCA,6711,5828,0,0,1,7.98907050630078,2.54790997767122,1,1,1
6,1,1,1,3,2,4,CHLOE,2,2,6824,11,CASEY,HAYLEY,EMILY,MEGAN,6415,4948,0,1,0,6.48231438704534,1.62920815253165,3,0,2
6,1,1,1,4,2,4,HARRIET,38,60,1046,13,KERRY,MAISIE,AMELIA,JASMINE,929,1145,1,NaN,NaN,7.21171597501962,1.8013894422329,3,0,2
6,1,1,1,5,2,2,THOMAS,2,3,9603,5,DOUGLAS,STEPHEN,JOSHUA,JORDAN,7887,5750,0,1,0,15.8022905185353,6.61279137752717,3,4,2
6,1,1,1,6,2,1,STEPHEN,37,60,1122,12,ALFRED,ROBBIE,RICHARD,HENRY,1089,1135,0,1,0,5.73581668641418,0.0462577540893108,0,0,1
6,1,1,1,7,2,3,HAYLEY,37,57,1088,4,CARYS,KERRY,LYDIA,KIRSTY,1009,1202,1,NaN,NaN,6.84202170395292,1.09194703993853,1,0,2
6,1,1,1,8,2,4,KERRY,74,136,333,1,HAYLEY,CARYS,SIOBHAN,TIFFANY,332,346,0,1,0,5.10048397921491,1.04968929541064,1,0,0
6,1,1,1,9,2,2,DOUGLAS,110,218,142,16,LOUIS,THOMAS,JAMAL,CALVIN,139,147,0,1,0,6.99648733471986,1.5123509648256,0,1,1
6,1,1,1,10,2,4,CASEY,110,201,215,9,HARRIET,CHLOE,VANESSA,KIERA,213,221,0,0,1,4.47295839665458,0.0454287879401818,0,0,1
6,1,1,1,11,2,2,ROBBIE,74,130,302,15,STEPHEN,ALFRED,TOBIAS,GRANT,296,307,0,1,0,10.6911147086066,4.47563518513925,1,0,1
6,1,1,1,12,2,1,OSCAR,73,128,307,7,DANIEL,LOUIS,LLOYD,MASON,299,320,1,NaN,NaN,10.6356493908679,5.88230122689856,3,0,1
6,1,1,1,13,2,3,CARYS,109,199,217,10,CHLOE,SOPHIE,ELENA,KIRSTEN,213,225,1,NaN,NaN,7.06380725919735,0.989534715306945,0,1,2
6,1,1,1,14,2,1,ALFRED,109,218,142,14,THOMAS,DANIEL,DUNCAN,FELIX,139,149,1,NaN,NaN,6.44048389513046,1.43904439645121,3,0,2
6,1,1,1,15,2,2,LOUIS,38,61,1100,6,ROBBIE,OSCAR,ANTHONY,PETER,1045,1128,0,1,0,4.35299356241012,0.0428081852151081,0,0,1
6,1,1,1,16,2,3,MAISIE,73,135,335,3,SOPHIE,HARRIET,SASHA,ELOISE,333,351,1,NaN,NaN,6.40454209764721,0.045765602379106,0,0,1
6,1,1,2,1,1,4,HANNAH,6,6,5916,2,ELLEN,SUMMER,MEGAN,EMILY,4948,6415,0,1,0,3.50829987722682,0.0415943312109448,0,0,1
6,1,1,2,2,1,1,MATTHEW,5,6,7426,6,CIARAN,PERRY,SAMUEL,JAMES,6161,9385,1,NaN,NaN,9.23139603430172,0.0375285210902803,0,0,1
6,1,1,2,3,1,2,TYLER,42,67,1007,7,MATTHEW,CIARAN,ELLIOT,ANTHONY,919,1045,0,1,0,5.12611823296174,1.27614878962049,0,1,2
6,1,1,2,4,1,3,LAUREN,5,5,6299,9,MILLIE,POLLY,REBECCA,JESSICA,5828,6711,1,NaN,NaN,8.34740682924166,3.28249147749739,3,0,1
6,1,1,2,5,1,4,PHOEBE,42,65,910,8,LAUREN,MILLIE,ROSIE,AMELIA,879,929,1,NaN,NaN,5.93543077696813,1.56894270307384,1,0,1
6,1,1,2,6,1,3,AISHA,77,139,328,1,POLLY,PHOEBE,SHAUNA,SASHA,316,333,1,NaN,NaN,6.46258445148123,1.35833962797187,2,0,2
6,1,1,2,7,1,2,JOSEPH,6,8,6193,10,PATRICK,DAMON,JORDAN,JOSHUA,5750,7887,0,1,0,4.71592840907397,1.40823353588348,3,0,3
